City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
2982938,Roncq,76,FR,1631426617,87,50.7533,3.1213,57.56,5.17
1485042,Zmeinogorsk,100,RU,1631426618,89,51.1567,82.195,48.54,9.46
3585438,Jiquilisco,84,SV,1631426619,90,13.3167,-88.5833,76.98,2.95
3466430,Iaras,35,BR,1631426620,75,-22.8743,-49.1594,64.89,5.95
6443856,Serris,72,FR,1631426621,88,48.85,2.7833,56.16,4.16
3180608,Capriolo,0,IT,1631426341,78,45.6353,9.9324,69.42,7
1842025,Gunsan,40,KR,1631426623,58,35.9786,126.7114,85.89,5.75
159071,Iringa,7,TZ,1631426624,54,-7.7667,35.7,63.95,13.51
4189613,Country Club Estates,1,US,1631426625,89,31.2127,-81.4643,80.01,0
2647421,Harrow on the Hill,75,GB,1631426626,83,51.5714,-0.3337,56.35,1.14
5341430,Daly City,20,US,1631426628,91,37.7058,-122.4619,66.2,5.99
5131638,Plainview,1,US,1631426629,78,40.7765,-73.4673,71.08,1.99
4992612,Fenton,1,US,1631426630,83,42.7978,-83.7049,73.15,9.22
3026285,Châteaudun,38,FR,1631426631,93,48.0833,1.3333,57.94,2.3
2562266,Żabbar,40,MT,1631426632,73,35.8761,14.535,75.78,10.36
4450753,West Point,1,US,1631426634,93,33.6076,-88.6503,69.87,3.44
1732811,Kluang,73,MY,1631426422,55,2.0251,103.3328,89.82,5.68
6319623,Taguatinga,77,BR,1631426635,25,-12.3857,-46.5711,84.45,6.62
4452686,Angier,1,US,1631426637,83,35.5071,-78.7392,65.41,0
3180045,Casarsa della Delizia,26,IT,1631426637,76,45.9481,12.8375,67.68,3.76
1796808,Sanhe,100,CN,1631426639,80,31.8759,121.1187,80.51,20.58
2517262,Gelves,0,ES,1631426639,84,37.3348,-6.026,69.1,1.01
1812332,Dongping,70,CN,1631426641,54,28.3802,111.2059,89.01,8.14
613607,Kutaisi,90,GE,1631426412,94,42.2496,42.6997,66.97,2.3
1275701,Bijapur,96,IN,1631426641,66,16.8333,75.7,81.19,21
4833883,Ellington,1,US,1631426642,92,41.904,-72.4698,64.65,1.99
2529647,Tinzart,1,MA,1631426643,24,30.6244,-8.4131,80.4,3.67
3179190,Cellino San Marco,100,IT,1631426644,73,40.4722,17.9663,68.29,4.03
2962725,Malahide,75,IE,1631426646,90,53.4508,-6.1544,55.96,5.75
2645724,Kidderminster,99,GB,1631426647,94,52.3882,-2.25,56.03,1.99
6441364,Souffelweyersheim,20,FR,1631426648,93,48.6355,7.7404,57.13,0
2036434,Lianshan,92,CN,1631426650,54,40.7643,120.8533,73.27,8.55
3172720,Monte Urano,13,IT,1631426650,71,43.2027,13.6729,69.64,5.82
5319311,Vail,82,US,1631426651,38,32.0479,-110.712,89.06,1.41
3532254,Berriozábal,100,MX,1631426652,99,16.8,-93.2667,66,2.13
2854384,Pfaffenhofen an der Roth,83,DE,1631426653,91,48.3545,10.1618,57.85,1.03
2993647,Moëlan-sur-Mer,0,FR,1631426655,94,47.8142,-3.6289,61.63,5.75
3469169,Borda da Mata,87,BR,1631426656,72,-22.2742,-46.1653,65.55,2.86
4168659,Pinewood,75,US,1631426540,82,25.869,-80.217,84,1.01
7931962,Suffield,69,CA,1631426658,92,50.2176,-111.1713,51.98,3.83
4018400,Apatzingán,73,MX,1631426659,90,19.0833,-102.35,72.54,2.39
2639317,Risca,93,GB,1631426660,92,51.608,-3.1008,55.65,2.44
618589,Baurci,98,MD,1631426662,42,46.0939,28.6758,68.63,10.04
4920600,Garrett,1,US,1631426663,80,41.3495,-85.1355,71.74,6.91
2963398,Kilkenny,100,IE,1631426664,96,52.6542,-7.2522,54.09,3.98
2756686,Doorn,98,NL,1631426666,93,52.0334,5.3457,60.71,3
3003874,Léguevin,0,FR,1631426667,94,43.6003,1.2324,65.3,1.14
3595803,Siquinala,100,GT,1631426668,94,14.3076,-90.9661,77.49,2.86
5384690,Poway,1,US,1631426414,69,32.9628,-117.0359,82.45,1.01
1272691,Japi,82,IN,1631426670,69,20.9584,74.8556,84.33,6.82
1701003,Margosatubig,100,PH,1631426671,69,7.5777,123.1658,86.11,5.7
2867543,Münster,75,DE,1631426671,88,51.9624,7.6257,62.38,5.75
2265472,Odemira,24,PT,1631426672,88,37.598,-8.6397,63.16,2.37
1257542,Sambalpur,98,IN,1631426673,81,21.45,83.9667,87.03,2.42
495619,Shar'ya,47,RU,1631426674,63,58.3686,45.5144,53.44,2.73
884141,Norton,47,ZW,1631426675,49,-17.8833,30.7,60.8,6.85
1429434,Bāzārak,1,AF,1631426677,25,35.3129,69.5152,73.06,5.86
1712491,Guimba,100,PH,1631426677,96,15.6667,120.7667,75.63,5.01
3566603,Cabaiguán,7,CU,1631426677,93,22.0789,-79.4992,74.82,3.53
3437443,Pozo Colorado,21,PY,1631426678,53,-23.4923,-58.7972,71.35,5.84
1166265,Sambrial,40,PK,1631426680,78,32.4745,74.3521,80.55,4.61
6537550,Giovinazzo,0,IT,1631426680,82,41.1864,16.6674,70.09,4
3448639,São José do Rio Preto,48,BR,1631426681,60,-20.8197,-49.3794,68.79,6.33
