City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
4989133,Charter Township of Clinton,40,US,1631418828,73,42.587,42.587,75.52,12.66
3468234,Caiapônia,64,BR,1631418829,34,-16.9567,-16.9567,75.9,1.86
636608,Siuntio,100,FI,1631418831,93,60.1386,60.1386,56.91,4.41
5786899,Bellingham,100,US,1631418832,89,48.7595,48.7595,61.75,1.99
3532878,San Pedro Amuzgos,78,MX,1631418834,97,16.65,16.65,69.31,1.68
3457861,Maracajá,32,BR,1631418834,94,-28.8467,-28.8467,60.8,2.89
2176495,Beaudesert,0,AU,1631418836,41,-27.9833,-27.9833,84,8.3
2469140,Masakin,0,TN,1631418837,78,35.7292,35.7292,74.66,11.5
2324767,Potiskum,100,NG,1631418838,80,11.7091,11.7091,76.03,9.08
5127315,Monsey,3,US,1631418839,85,41.1112,41.1112,69.73,5.3
2846286,Röbel,100,DE,1631418840,98,53.3755,53.3755,62.26,1.99
2659298,Ollon,0,CH,1631418842,90,46.2952,46.2952,62.76,3.18
292968,Abu Dhabi,43,AE,1631418843,89,24.4667,24.4667,89.62,8.05
7259777,Fort Rucker,75,US,1631418844,97,31.3428,31.3428,76.87,0
5409941,Wilton,1,US,1631418845,44,38.4119,38.4119,84.54,4
3037521,Annezin,70,FR,1631418846,95,50.5319,50.5319,58.71,6.8
2861817,Nörten-Hardenberg,97,DE,1631418847,91,51.6288,51.6288,61.29,3.94
1688590,San Ricardo,100,PH,1631418849,95,15.5959,15.5959,76.8,6.06
115019,Shiraz,0,IR,1631418702,26,29.6036,29.6036,71.04,6.91
2642135,Motherwell,100,GB,1631418850,88,55.7892,55.7892,52.7,1.99
496285,Severodvinsk,35,RU,1631418851,80,64.5635,64.5635,28.51,3.98
3670756,Teorama,100,CO,1631418852,98,8.4373,8.4373,64.69,2.51
3220858,Laaber,75,DE,1631418853,94,49.0667,49.0667,57.85,0
3047646,Nagykovácsi,0,HU,1631418855,48,47.65,47.65,55.35,3.13
1796663,Sanming,48,CN,1631418858,56,26.2486,26.2486,91.22,6.87
3064104,Třebíč,0,CZ,1631418858,89,49.2149,49.2149,59.61,5.75
5129915,Blooming Grove,1,US,1631418859,86,41.4093,41.4093,66.07,4.61
4477893,Manteo,1,US,1631418860,71,35.9082,35.9082,73,5.75
5168063,Richmond Heights,1,US,1631418861,71,41.5528,41.5528,72.82,1.99
248816,Hashemite Kingdom of Jordan,0,JO,1631418862,90,31,31,60.24,5.84
1260577,Pānchgani,100,IN,1631418863,96,17.9167,17.9167,64.9,6.22
3472433,Rio Espera,77,BR,1631418864,93,-20.8572,-20.8572,64.31,5.03
1699492,Gingoog,100,PH,1631418865,70,8.8243,8.8243,83.95,2.26
479687,Uchkeken,86,RU,1631418865,87,43.9378,43.9378,51.49,1.59
2744826,Gemeente Werkendam,65,NL,1631418867,86,51.8,51.8,60.98,7.72
3469374,Bom Sucesso,60,BR,1631418869,75,-21.0331,-21.0331,65.89,7.78
3470044,Betim,55,BR,1631418870,57,-19.9678,-19.9678,74.84,4.52
5036588,Maplewood,1,US,1631418872,64,44.953,44.953,69.19,4.61
2653188,Chickerell,97,GB,1631418873,92,50.6243,50.6243,54.99,6.08
2517750,Felanitx,2,ES,1631418874,79,39.4696,39.4696,72.14,2.3
3104979,Villarejo de Salvanés,7,ES,1631418876,52,40.1666,40.1666,65.39,3.8
2655952,Bellshill,100,GB,1631418877,88,55.8167,55.8167,52.75,1.99
4952468,Swampscott,0,US,1631418878,80,42.4709,42.4709,65.95,3
3181165,Calusco d'Adda,0,IT,1631418879,76,45.6914,45.6914,67.59,4.61
4469146,Greensboro,0,US,1631418881,74,36.0726,36.0726,66.18,1.01
5771826,Bountiful,67,US,1631418882,55,40.8894,40.8894,70.47,3
1721637,Cabiao,100,PH,1631418882,93,15.2167,15.2167,77.11,5.91
2128382,Rumoi,25,JP,1631418883,77,43.9344,43.9344,72.32,9.4
2875392,Ludwigsburg,24,DE,1631418884,87,48.8973,48.8973,57.96,1.7
3164409,Vico del Gargano,93,IT,1631418885,76,41.8983,41.8983,58.46,9.08
2971336,Urrugne,0,FR,1631418886,97,43.3636,43.3636,66.99,2.3
2155386,Newtown,0,AU,1631418888,12,-33.8984,-33.8984,89.76,29.93
2795399,Hoogstraten,71,BE,1631418888,93,51.4021,51.4021,58.78,1.01
3163854,Zogno,0,IT,1631418890,75,45.7919,45.7919,67.32,4
4156404,Gainesville,100,US,1631418866,90,29.6516,29.6516,75.85,4.05
3110986,Salou,95,ES,1631418891,84,41.0766,41.0766,74.28,1.01
5703673,Elko,38,US,1631418892,37,41.0002,41.0002,69.82,5.01
5402159,Thermalito,93,US,1631418893,41,39.5113,39.5113,83.53,1.99
2475752,Tizi-n-Tleta,5,DZ,1631418894,47,36.5457,36.5457,69.55,4.43
4562366,Woodlyn,0,US,1631418896,76,39.8723,39.8723,68.95,3
3398412,Ibateguara,92,BR,1631418896,97,-8.9725,-8.9725,71.51,2.95
2475744,Tizi Ouzou,4,DZ,1631418673,47,36.7118,36.7118,71.71,4.34
1337240,Nawābganj,90,BD,1631418898,68,24.5911,24.5911,88.47,7.81
1275778,Bhusāval,99,IN,1631418601,81,21.05,21.05,80.56,7.52
2659303,Oftringen,4,CH,1631418899,94,47.3167,47.3167,60.48,1.16
922773,Kolwezi,4,CD,1631418900,49,-10.7148,-10.7148,57.81,9.19
686648,Afumaţi,0,RO,1631418901,71,44.5167,44.5167,60.98,0
2763795,Ternitz,22,AT,1631418903,76,47.7156,47.7156,62.73,4.16
6542094,Gaeta,0,IT,1631418904,61,41.2183,41.2183,68.41,4.52
5146277,Avon,54,US,1631418905,74,41.4517,41.4517,72.99,5.01
3988025,Nicolás R Casillas,26,MX,1631418906,82,20.5333,20.5333,62.96,3.31
1714821,Dimataling,100,PH,1631418907,73,7.5344,7.5344,83.55,3.53
4225346,Swainsboro,1,US,1631418907,60,32.5974,32.5974,71.49,3.44
3114710,Principality of Asturias,26,ES,1631418908,97,43.3333,43.3333,67.68,4.85
4913110,Sycamore,72,US,1631418910,83,41.9889,41.9889,77.45,1.99
1684139,Talacogon,100,PH,1631418911,94,8.4167,8.4167,78.35,1.41
2522875,Province of Trapani,0,IT,1631418911,78,37.8333,37.8333,71.78,6.58
556318,Insar,100,RU,1631418912,69,53.8653,53.8653,56.88,6.4
5887609,Boscombe,74,CA,1631418913,76,54.1528,54.1528,57.04,8.05
6357152,Moral de Calatrava,0,ES,1631418914,44,38.7919,38.7919,66.52,2.71
4047914,Villas,100,US,1631418916,82,26.5504,26.5504,80.02,1.99
7261327,Garden Home-Whitford,73,US,1631418917,62,45.464,45.464,72.01,1.01
3471796,Araporã,31,BR,1631418918,42,-18.4361,-18.4361,78.71,2.57
3874958,Puerto Natales,100,CL,1631418919,66,-51.7236,-51.7236,36.37,2.08
2659136,Prilly,9,CH,1631418921,88,46.5394,46.5394,62.73,3.67
3470428,Barrinha,74,BR,1631418923,54,-21.1936,-21.1936,73.89,3.89
4164211,Miami Shores,96,US,1631418926,72,25.8632,25.8632,85.01,4
5526805,Muleshoe,0,US,1631418927,30,34.2265,34.2265,75.15,13.06
1516048,Khovd,5,MN,1631418927,19,48.0056,48.0056,64.72,3
4726971,Sansom Park,0,US,1631418928,55,32.806,32.806,78.4,1.01
5323401,Alpine,1,US,1631418929,51,32.835,32.835,81.32,8.05
1816705,Beihai,41,CN,1631418930,65,21.4833,21.4833,88.75,1.36
4568683,Villalba,99,PR,1631418930,82,18.1272,18.1272,80.98,4.52
2657073,Arlesey,40,GB,1631418931,92,52.0071,52.0071,57.56,1.99
2953407,Bad Liebenzell,21,DE,1631418932,91,48.7667,48.7667,56.68,2.46
4890925,Elk Grove Village,1,US,1631418934,71,42.0039,42.0039,78.85,4
548982,Khvalynsk,5,RU,1631418935,53,52.4906,52.4906,55.24,5.39
3456147,Nova Lima,0,BR,1631418936,41,-19.9856,-19.9856,75.74,8.05
554840,Izhevsk,89,RU,1631418937,86,56.85,56.85,44.13,7.52
5908723,Bridgewater,83,CA,1631418939,92,44.3835,44.3835,53.22,1.99
1907225,Kawara,100,JP,1631418940,80,35.4736,35.4736,77.92,4.9
2989187,Orthez,96,FR,1631418940,91,43.4884,43.4884,63.88,2.44
543728,Kotelnikowo,100,RU,1631418941,62,47.6317,47.6317,65.05,7.78
4365387,Pikesville,0,US,1631418943,82,39.3743,39.3743,69.89,8.1
5520110,Denver City,0,US,1631418944,35,32.9646,32.9646,78.24,10.27
2743698,Zoeterwoude,90,NL,1631418945,90,52.1258,52.1258,61.02,1.99
5172387,Solon,1,US,1631418946,74,41.3898,41.3898,71.73,1.01
3181586,Breda di Piave,20,IT,1631418947,87,45.7225,45.7225,65.95,2.3
2265788,Montijo,20,PT,1631418948,93,38.7067,38.7067,69.55,3.44
2654660,Brixworth,92,GB,1631418949,91,52.3291,52.3291,57.99,5.57
3169035,Romentino,0,IT,1631418951,84,45.464,45.464,70.21,6.91
698102,Ozerne,66,UA,1631418952,70,50.1782,50.1782,53.58,1.95
7873584,Imst,5,AT,1631418953,94,47.2684,47.2684,40.12,3
2643123,Manchester,40,GB,1631418676,91,53.4809,53.4809,60.44,2.3
1787765,Yan’an,0,CN,1631418955,30,36.5989,36.5989,83.03,16.78
3505855,Esperanza,98,DO,1631418955,81,19.5847,19.5847,79.29,3
770380,Jarosław,88,PL,1631418956,73,50.0162,50.0162,51.71,3
5331575,Buena Park,1,US,1631418957,60,33.8675,33.8675,89.94,1.99
2648026,Great Sankey,100,GB,1631418958,90,53.3923,53.3923,59.27,5.14
2540512,Ouirgane,0,MA,1631418960,30,31.1777,31.1777,69.58,2.84
3470837,Barbosa Ferraz,37,BR,1631418961,92,-24.03,-24.03,70.09,3.76
733716,Aksakovo Municipality,0,BG,1631418962,63,43.25,43.25,63.1,3.44
5067114,Douglas,1,US,1631418964,71,41.3,41.3,81.14,4
3167368,Sant'Arpino,0,IT,1631418965,57,40.9595,40.9595,71.55,1.14
2525384,Capo d'Orlando,27,IT,1631418966,77,38.1435,38.1435,71.64,5.84
524712,Mozhaysk,60,RU,1631418967,87,55.5019,55.5019,55.8,4.25
3521628,Tatatila,96,MX,1631418969,94,19.6936,19.6936,53.02,3.96
488946,Staritsa,92,RU,1631418969,80,56.5075,56.5075,57.79,4.59
886763,Masvingo,0,ZW,1631418971,81,-20.0637,-20.0637,49.8,3.94
5385082,Prunedale,20,US,1631418972,86,36.7758,36.7758,70,9.22
2653138,Chipping Ongar,99,GB,1631418973,89,51.7038,51.7038,57.36,1.01
3870011,Temuco,100,CL,1631418975,91,-38.7333,-38.7333,46.17,8.43
2647101,Henley on Thames,85,GB,1631418976,89,51.5333,51.5333,56.88,4.88
2336589,Jalingo,89,NG,1631418977,96,8.8833,8.8833,73.65,3.13
3170075,Porto Recanati,31,IT,1631418979,61,43.4365,43.4365,65.25,7.36
2110556,Yamagata,20,JP,1631418980,51,38.2406,38.2406,86.65,4.61
3336585,Nesoddtangen,100,NO,1631418981,1,59.8655,59.8655,61.43,0.78
3191024,Šentrupert,25,SI,1631418982,82,45.9778,45.9778,57.18,2.35
71558,Raydah,10,YE,1631418984,48,15.8142,15.8142,69.57,0.36
1789118,Xindian,0,CN,1631418985,54,36.7975,36.7975,88.9,5.26
571306,Budënnovsk,100,RU,1631418985,64,44.7839,44.7839,63.14,9.84
3471094,Baixa Grande,2,BR,1631418987,96,-11.9597,-11.9597,65.88,3.91
4982044,Waldoboro,22,US,1631418988,96,44.0954,44.0954,63.45,6.24
2660989,Dornach,0,CH,1631418989,92,47.4804,47.4804,60.17,0
2641589,Newquay,87,GB,1631418990,82,50.4132,50.4132,57.22,1.86
4367035,Robinwood,5,US,1631418992,91,39.637,39.637,65.95,5.53
4934500,Danvers,0,US,1631418993,83,42.5751,42.5751,66.02,1.99
570427,Buzuluk,15,RU,1631418994,61,52.7807,52.7807,51.64,4.07
5110302,Brooklyn,1,US,1631418995,70,40.6501,40.6501,71.08,1.99
2219235,Ubari,0,LY,1631418996,19,26.5921,26.5921,82.47,9.93
3128760,Barcelona,20,ES,1631418997,86,41.3888,41.3888,73.8,3
4362716,Montgomery,2,US,1631419000,85,39.1501,39.1501,69.46,1.99
2070866,Gingin,0,AU,1631419001,48,-31.35,-31.35,61.18,8.25
1704968,Lupon,100,PH,1631419002,85,6.8981,6.8981,86.02,2.28
5729080,Grants Pass,1,US,1631419002,31,42.439,42.439,77.59,9.22
2522098,Alcoy,3,ES,1631419003,69,38.7054,38.7054,68.61,2.33
671832,Olteniţa,0,RO,1631418922,57,44.0833,44.0833,61.74,0.81
3448453,São Miguel do Iguaçu,0,BR,1631419004,77,-25.3481,-25.3481,67.08,5.08
4162539,Lockhart,100,US,1631419006,77,28.6194,28.6194,78.12,4.18
3928679,Sicuani,8,PE,1631419008,67,-14.2694,-14.2694,48.36,4.03
2639888,Princes Risborough,85,GB,1631419009,87,51.7255,51.7255,56.75,4
2853961,Pfreimd,88,DE,1631419010,95,49.4925,49.4925,61.03,1.16
4676032,Brady,0,US,1631419012,35,31.1352,31.1352,73.85,5.75
5802570,Marysville,99,US,1631419013,85,48.0518,48.0518,67.44,1.01
2895638,Isny,12,DE,1631419014,97,47.7,47.7,57.61,2.08
1691862,Rapu-Rapu,99,PH,1631419015,70,13.1866,13.1866,85.28,7.34
3390700,Regeneração,81,BR,1631419015,25,-6.2378,-6.2378,83.97,4.9
1217262,G`uzor,0,UZ,1631419017,14,38.6208,38.6208,59.05,0.87
5436363,Rifle,40,US,1631419017,40,39.5347,39.5347,70.39,11.5
5188075,Coolbaugh,4,US,1631419018,90,41.0627,41.0627,64.11,4.16
4338012,Prairieville,30,US,1631419019,84,30.303,30.303,76.95,5.82
3394605,Monte Alegre,37,BR,1631419020,66,-2.0078,-2.0078,79.81,6.85
3176377,Gallicano nel Lazio,2,IT,1631418980,65,41.8688,41.8688,67.73,4.09
557906,Gur'yevsk,90,RU,1631419022,94,54.7732,54.7732,64.18,4.47
5443948,Wheat Ridge,67,US,1631419023,33,39.7661,39.7661,82.99,8.01
2063042,Port Hedland,0,AU,1631419024,45,-20.3167,-20.3167,84.25,13.8
5101405,Morris,1,US,1631419024,83,40.8334,40.8334,68.04,0
2845027,Rosenfeld,29,DE,1631418801,93,48.2864,48.2864,55.11,0.76
3522484,Ocosingo,100,MX,1631419025,100,17.0667,17.0667,64,1.16
4838652,Milford,1,US,1631418542,81,41.2223,41.2223,73.44,1.01
4912691,Streamwood,1,US,1631419027,73,42.0256,42.0256,79.23,0
3450982,Rodeio,83,BR,1631419028,96,-26.9228,-26.9228,62.71,1.72
1280013,Shengping,98,CN,1631419030,70,28.511,28.511,41.77,3.47
2831852,Sinzig,75,DE,1631419030,97,50.55,50.55,61.11,2.13
2524870,Custonaci,0,IT,1631419031,75,38.073,38.073,71.19,6.29
2038154,Yangfang,100,CN,1631419032,92,40.1385,40.1385,74.98,3.02
2970110,Vendôme,24,FR,1631419033,86,47.8,47.8,55.96,6.2
3170070,Porto Tolle,22,IT,1631419034,74,44.9497,44.9497,63.1,5.03
1808181,Hezuo,0,CN,1631419035,50,34.9856,34.9856,64.62,4.29
2939658,Cuxhaven,75,DE,1631418952,100,53.8718,53.8718,62.96,8.05
6552998,Bakum,100,DE,1631419036,92,52.7321,52.7321,63.3,1.99
2953504,Baden-Baden,90,DE,1631419038,96,48.75,48.75,56.19,2.3
2646317,Hythe,86,GB,1631419040,85,50.86,50.86,55.15,1.01
2517820,Estepa,0,ES,1631419041,49,37.2926,37.2926,67.8,2.37
1734586,Taiping,100,MY,1631419043,94,4.85,4.85,84.4,1.19
3530937,Chicoloapan,100,MX,1631419044,89,19.4167,19.4167,57.18,3.96
5128904,North Bellmore,0,US,1631419044,80,40.6915,40.6915,71.1,7
2657896,Zurich,75,CH,1631418880,94,47.3667,47.3667,60.73,1.14
932505,Maseru,0,LS,1631419046,43,-29.3167,-29.3167,52.74,3
2636531,Sunderland,99,GB,1631419047,87,54.9047,54.9047,52.18,1.99
1627549,Serang,97,ID,1631419044,71,-6.1149,-6.1149,85.77,3.8
1730737,Angeles City,100,PH,1631418963,93,15.15,15.15,79.59,4.29
3526601,Pinal de Amoles,61,MX,1631419050,92,21.1356,21.1356,51.69,2.17
1855753,Ena,100,JP,1631419050,70,35.4498,35.4498,76.42,1.92
2831948,Sindelfingen,0,DE,1631418921,94,48.7,48.7,55.98,1.14
4074736,Marshall,1,US,1631419052,75,34.3834,34.3834,71.35,3.44
1707951,Rancheria Payau,100,PH,1631419052,66,7.8541,7.8541,84.22,3
5495292,Truth or Consequences,11,US,1631419053,27,33.1284,33.1284,81.16,6.02
3855114,General Fernández Oro,0,AR,1631419054,36,-38.953,-38.953,62.74,10.36
4916698,Willow Springs,96,US,1631419055,71,41.7409,41.7409,79.86,7.9
5401297,Tehachapi,0,US,1631419056,42,35.1322,35.1322,80.01,4
731549,Gabrovo,13,BG,1631418953,49,42.8747,42.8747,50.63,1.25
3467012,Carangola,97,BR,1631419057,90,-20.7331,-20.7331,70.36,2.59
1820491,Kuala Belait,91,BN,1631419059,57,4.5833,4.5833,89.76,6.17
5112035,Centereach,1,US,1631419059,82,40.8584,40.8584,70.88,1.01
2941403,Burgebrach,98,DE,1631419060,96,49.8333,49.8333,61.66,1.7
3099424,Gdynia,90,PL,1631418915,94,54.5189,54.5189,62.85,4.61
1703101,Malangas,100,PH,1631419061,68,7.6303,7.6303,86.07,5.44
4835806,Hartford,4,US,1631419062,93,41.7668,41.7668,67.75,4.68
3183170,Altavilla Silentina,2,IT,1631419063,84,40.5313,40.5313,68.29,6.62
5711224,Amity,40,US,1631419064,59,45.1157,45.1157,72.34,4.7
1719395,Can-Avid,100,PH,1631419065,67,11.9953,11.9953,86.58,8.28
701075,Myrhorod,93,UA,1631419065,60,49.9685,49.9685,60.37,4.81
1712627,Guagua,100,PH,1631419066,92,14.9653,14.9653,80.69,3.85
2637958,Shipley,83,GB,1631419067,76,53.8333,53.8333,58.77,6.42
3130760,Aizoáin,20,ES,1631419068,92,42.85,42.85,61.79,0
4921100,Hammond,1,US,1631419070,78,41.5834,41.5834,79.99,1.99
2644577,Leven,99,GB,1631419071,90,56.2,56.2,53.85,1.99
2227402,Meïganga,81,CM,1631419072,98,6.5167,6.5167,63.3,0.31
2549076,Ezzhiliga,9,MA,1631419074,43,33.3,33.3,73.15,3.6
3221012,Clausthal,99,DE,1631419075,94,51.8043,51.8043,58.12,4.27
2513703,Moncada,40,ES,1631419076,92,39.5456,39.5456,73.49,3
6556319,Oberhaching,8,DE,1631419078,95,48.0333,48.0333,55.96,2.59
714772,Tiszafüred,0,HU,1631419079,52,47.6167,47.6167,53.58,4.07
7026886,Sai Mai,20,TH,1631418804,72,13.9207,13.9207,87.98,13.8
2268339,Faro,0,PT,1631419081,94,37.0194,37.0194,65.98,2.3
700646,Velyki Luchky,96,UA,1631419082,68,48.4188,48.4188,55.36,2.75
6318165,Rio Preto da Eva,59,BR,1631419083,85,-2.6994,-2.6994,80.98,2.71
